file,age,gender,race
1152.jpg,6,0,2
1153.jpg,3,0,0
1154.jpg,3,0,4
1155.jpg,4,1,5
1156.jpg,4,0,3
1157.jpg,4,0,0
1158.jpg,1,1,5
1159.jpg,6,0,3
1160.jpg,6,0,3
1161.jpg,5,1,3
1162.jpg,2,0,2
1163.jpg,3,0,6
1164.jpg,6,0,2
1165.jpg,4,0,2
1166.jpg,3,0,0
1167.jpg,2,1,1
1168.jpg,1,1,2
1169.jpg,3,1,3
1170.jpg,7,0,3
1171.jpg,3,1,2
1172.jpg,5,0,3
1173.jpg,4,0,3
1174.jpg,4,0,0
1175.jpg,4,1,1
1176.jpg,0,0,0
1177.jpg,3,0,3
1178.jpg,6,0,5
1179.jpg,2,1,6
1180.jpg,2,0,1
1181.jpg,4,0,3
1182.jpg,2,1,5
1183.jpg,1,0,5
1184.jpg,2,1,6
1185.jpg,2,1,6
1186.jpg,2,0,2
1187.jpg,6,1,5
1188.jpg,4,0,3
1189.jpg,6,0,1
1190.jpg,2,0,6
1191.jpg,4,0,4
1192.jpg,1,0,1
1193.jpg,3,0,4
1194.jpg,7,0,3
1195.jpg,4,0,3
1196.jpg,1,0,3
1197.jpg,2,1,5
1198.jpg,4,1,2
1199.jpg,0,0,3
1200.jpg,1,0,2
1201.jpg,6,1,1
1202.jpg,5,0,3
1203.jpg,3,0,1
1204.jpg,3,1,6
1205.jpg,4,1,0
1206.jpg,7,0,4
1207.jpg,3,1,0
1208.jpg,0,0,1
1209.jpg,2,0,6
1210.jpg,3,0,0
1211.jpg,0,0,2
1212.jpg,3,1,0
1213.jpg,3,0,3
1214.jpg,1,0,6
1215.jpg,6,1,0
1216.jpg,5,0,3
1217.jpg,1,0,6
1218.jpg,1,0,1
1219.jpg,3,0,6
1220.jpg,3,1,6
1221.jpg,4,0,6
1222.jpg,3,0,6
1223.jpg,6,0,5
1224.jpg,6,1,5
1225.jpg,3,1,2
1226.jpg,1,0,1
1227.jpg,2,0,3
1228.jpg,8,1,1
1229.jpg,4,0,0
1230.jpg,3,1,0
1231.jpg,5,0,1
1232.jpg,3,0,5
1233.jpg,3,0,3
1234.jpg,4,0,4
1235.jpg,1,0,0
1236.jpg,4,0,4
1237.jpg,5,0,4
1238.jpg,4,1,0
1239.jpg,4,1,3
1240.jpg,2,1,6
1241.jpg,6,1,2
1242.jpg,2,1,1
1243.jpg,2,0,5
1244.jpg,5,1,0
1245.jpg,3,1,3
1246.jpg,3,0,2
1247.jpg,2,1,5
1248.jpg,6,1,5
1249.jpg,3,1,2
1250.jpg,2,0,1
1251.jpg,3,1,3
1252.jpg,7,0,5
1253.jpg,2,0,3
1254.jpg,5,0,3
1255.jpg,3,1,1
1256.jpg,2,1,1
1257.jpg,4,0,3
1258.jpg,4,1,2
1259.jpg,7,0,6
1260.jpg,1,1,1
1261.jpg,4,1,2
1262.jpg,5,1,1
1263.jpg,0,0,5
1264.jpg,3,1,6
1265.jpg,3,0,0
1266.jpg,2,0,2
1267.jpg,2,0,2
1268.jpg,1,0,3
1269.jpg,2,0,1
1270.jpg,5,0,5
1271.jpg,4,1,5
1272.jpg,5,1,4
1273.jpg,4,1,2
1274.jpg,3,0,6
1275.jpg,6,1,5
1276.jpg,4,1,5
1277.jpg,5,1,2
1278.jpg,2,0,5
1279.jpg,4,1,1
1280.jpg,3,0,3
1281.jpg,4,1,2
1282.jpg,4,1,1
1283.jpg,7,0,0
1284.jpg,4,1,5
1285.jpg,4,0,2
1286.jpg,6,0,6
1287.jpg,3,1,1
1288.jpg,4,0,4
1289.jpg,4,0,2
1290.jpg,4,0,5
1291.jpg,2,0,1
1292.jpg,4,1,5
1293.jpg,4,1,2
1294.jpg,5,0,5
1295.jpg,6,0,4
1296.jpg,3,1,0
1297.jpg,3,1,6
1298.jpg,3,1,6
1299.jpg,4,0,2
1300.jpg,3,1,3
1301.jpg,2,1,2
1302.jpg,0,1,1
1303.jpg,1,0,3
1304.jpg,3,1,5
1305.jpg,7,0,5
1306.jpg,4,0,1
1307.jpg,5,0,5
1308.jpg,5,0,5
1309.jpg,4,1,5
1310.jpg,6,1,5
1311.jpg,3,1,6
1312.jpg,4,1,1
1313.jpg,2,0,6
1314.jpg,1,0,2
1315.jpg,1,0,6
1316.jpg,3,1,2
1317.jpg,3,1,0
1318.jpg,2,1,5
1319.jpg,4,0,5
1320.jpg,2,0,5
1321.jpg,3,1,3
1322.jpg,6,0,1
1323.jpg,4,0,6
1324.jpg,3,0,6
1325.jpg,1,0,0
1326.jpg,3,1,5
1327.jpg,3,0,0
1328.jpg,3,0,2
1329.jpg,5,1,1
1330.jpg,4,1,3
1331.jpg,5,0,3
1332.jpg,3,1,1
1333.jpg,6,0,3
1334.jpg,3,0,5
1335.jpg,7,1,1
1336.jpg,3,0,3
1337.jpg,4,0,5
1338.jpg,2,1,5
1339.jpg,3,0,3
1340.jpg,3,1,3
1341.jpg,3,0,1
1342.jpg,3,1,3
1343.jpg,3,0,0
1344.jpg,6,0,3
1345.jpg,1,1,5
1346.jpg,6,0,3
1347.jpg,3,1,1
1348.jpg,6,0,6
1349.jpg,1,0,1
1350.jpg,4,0,0
1351.jpg,6,0,4
1352.jpg,3,1,0
1353.jpg,3,1,3
1354.jpg,4,0,1
1355.jpg,3,1,5
1356.jpg,1,0,0
1357.jpg,2,0,4
1358.jpg,4,1,4
1359.jpg,2,1,5
1360.jpg,4,0,4
1361.jpg,3,1,0
1362.jpg,3,1,4
1363.jpg,3,0,0
1364.jpg,3,0,4
1365.jpg,5,0,1
1366.jpg,1,0,4
1367.jpg,3,1,5
1368.jpg,4,0,5
1369.jpg,3,0,3
1370.jpg,3,1,3
1371.jpg,6,1,3
1372.jpg,5,0,2
1373.jpg,5,0,4
1374.jpg,6,1,3
1375.jpg,5,1,4
1376.jpg,1,1,2
1377.jpg,7,0,4
1378.jpg,3,1,5
1379.jpg,5,0,1
1380.jpg,5,1,3
1381.jpg,6,0,3
1382.jpg,4,0,3
1383.jpg,3,1,5
1384.jpg,3,0,4
1385.jpg,5,0,3
1386.jpg,5,1,2
1387.jpg,5,1,5
1388.jpg,3,1,0
1389.jpg,3,1,3
1390.jpg,7,0,3
1391.jpg,3,1,0
1392.jpg,3,1,3
1393.jpg,1,0,2
1394.jpg,5,1,1
1395.jpg,2,1,0
1396.jpg,5,0,0
1397.jpg,1,1,2
1398.jpg,4,1,5
1399.jpg,5,1,5
1400.jpg,3,0,5
1401.jpg,5,0,6
1402.jpg,6,0,4
1403.jpg,5,0,2
1404.jpg,3,0,5
1405.jpg,3,0,3
1406.jpg,5,0,5
1407.jpg,1,1,0
1408.jpg,2,0,1
1409.jpg,3,1,5
1410.jpg,1,1,1
1411.jpg,7,0,3
1412.jpg,5,1,5
1413.jpg,4,0,5
1414.jpg,2,1,5
1415.jpg,0,0,0
1416.jpg,5,0,3
1417.jpg,2,0,5
1418.jpg,4,0,0
1419.jpg,3,1,3
1420.jpg,5,1,0
1421.jpg,2,0,2
1422.jpg,5,0,2
1423.jpg,4,0,3
1424.jpg,2,0,2
1425.jpg,4,1,3
1426.jpg,6,1,3
1427.jpg,1,0,5
1428.jpg,0,0,3
1429.jpg,5,0,0
1430.jpg,3,1,2
1431.jpg,1,0,2
1432.jpg,3,1,6
1433.jpg,6,1,5
1434.jpg,3,1,4
1435.jpg,3,1,0
1436.jpg,2,1,1
1437.jpg,6,0,5
1438.jpg,3,1,0
1439.jpg,4,0,3
1440.jpg,8,0,6
1441.jpg,3,0,3
1442.jpg,3,1,6
1443.jpg,5,0,5
1444.jpg,4,0,3
1445.jpg,5,1,5
1446.jpg,1,0,6
1447.jpg,4,0,1
1448.jpg,2,0,1
1449.jpg,4,1,2
1450.jpg,6,1,6
1451.jpg,3,0,6
1452.jpg,4,0,1
1453.jpg,2,1,0
1454.jpg,1,0,2
1455.jpg,7,0,6
1456.jpg,2,0,0
1457.jpg,4,1,4
1458.jpg,7,1,5
1459.jpg,3,0,6
1460.jpg,4,0,1
1461.jpg,4,0,4
1462.jpg,5,0,3
1463.jpg,6,1,5
1464.jpg,4,1,5
1465.jpg,4,0,4
1466.jpg,3,0,2
1467.jpg,2,0,5
1468.jpg,2,0,3
1469.jpg,2,1,5
1470.jpg,2,1,5
1471.jpg,1,1,5
1472.jpg,4,0,0
1473.jpg,4,1,1
1474.jpg,3,1,0
1475.jpg,4,0,2
1476.jpg,5,1,2
1477.jpg,4,1,3
1478.jpg,5,1,2
1479.jpg,2,1,2
1480.jpg,4,1,2
1481.jpg,3,1,3
1482.jpg,2,1,4
1483.jpg,0,0,2
1484.jpg,0,1,2
1485.jpg,4,1,6
1486.jpg,4,0,2
1487.jpg,3,0,2
1488.jpg,3,1,1
1489.jpg,3,1,0
1490.jpg,4,0,3
1491.jpg,4,0,6
1492.jpg,6,1,6
1493.jpg,6,0,6
1494.jpg,3,0,4
1495.jpg,6,1,3
1496.jpg,4,1,6
1497.jpg,4,0,2
1498.jpg,2,1,5
1499.jpg,3,1,0
1500.jpg,3,1,6
1501.jpg,5,0,0
1502.jpg,6,1,5
1503.jpg,5,0,3
1504.jpg,4,0,3
1505.jpg,1,0,1
1506.jpg,1,0,5
1507.jpg,2,1,5
1508.jpg,1,0,1
1509.jpg,3,1,2
1510.jpg,5,1,2
1511.jpg,2,0,0
1512.jpg,4,1,1
1513.jpg,2,0,4
1514.jpg,3,1,3
1515.jpg,6,0,4
1516.jpg,0,1,0
1517.jpg,5,1,1
1518.jpg,6,0,2
1519.jpg,3,1,3
1520.jpg,4,0,0
1521.jpg,5,0,1
1522.jpg,4,0,0
1523.jpg,3,0,5
1524.jpg,3,0,3
1525.jpg,3,1,0
1526.jpg,3,0,6
1527.jpg,6,0,0
1528.jpg,2,0,2
1529.jpg,3,0,5
1530.jpg,2,1,1
1531.jpg,3,0,4
1532.jpg,5,1,3
1533.jpg,3,0,1
1534.jpg,1,0,1
1535.jpg,6,0,4
1536.jpg,5,1,5
1537.jpg,5,1,6
1538.jpg,6,1,2
1539.jpg,4,0,6
1540.jpg,3,0,4
1541.jpg,3,0,1
1542.jpg,3,1,4
1543.jpg,2,0,1
1544.jpg,1,0,2
1545.jpg,3,0,1
1546.jpg,3,0,1
1547.jpg,4,0,4
1548.jpg,4,0,5
1549.jpg,3,0,6
1550.jpg,4,0,5
1551.jpg,5,0,1
1552.jpg,2,0,1
1553.jpg,6,0,5
1554.jpg,2,1,0
1555.jpg,3,0,3
1556.jpg,4,1,3
1557.jpg,3,1,0
1558.jpg,6,0,1
1559.jpg,5,0,0
1560.jpg,2,1,0
1561.jpg,3,0,3
1562.jpg,3,1,3
1563.jpg,2,1,6
1564.jpg,2,1,1
1565.jpg,3,0,2
1566.jpg,4,0,1
1567.jpg,2,0,3
1568.jpg,5,0,1
1569.jpg,2,0,1
1570.jpg,2,1,3
1571.jpg,3,0,4
1572.jpg,1,0,5
1573.jpg,3,0,3
1574.jpg,5,0,3
1575.jpg,5,1,3
1576.jpg,4,0,6
1577.jpg,4,0,1
1578.jpg,4,0,3
1579.jpg,4,1,6
1580.jpg,3,0,0
1581.jpg,3,1,0
1582.jpg,1,0,6
1583.jpg,2,1,5
1584.jpg,5,1,3
1585.jpg,3,1,0
1586.jpg,5,1,3
1587.jpg,3,0,2
1588.jpg,3,1,5
1589.jpg,3,1,5
1590.jpg,5,0,2
1591.jpg,2,1,3
1592.jpg,2,0,1
1593.jpg,3,0,3
1594.jpg,6,1,4
1595.jpg,3,1,6
1596.jpg,5,1,6
1597.jpg,4,1,4
1598.jpg,1,0,6
1599.jpg,3,1,5
1600.jpg,2,0,0
1601.jpg,2,1,5
1602.jpg,3,1,2
1603.jpg,3,1,2
1604.jpg,7,1,1
1605.jpg,5,1,3
1606.jpg,1,0,5
1607.jpg,3,1,0
1608.jpg,4,0,6
1609.jpg,4,1,2
1610.jpg,2,0,4
1611.jpg,5,0,0
1612.jpg,3,1,4
1613.jpg,4,0,6
1614.jpg,3,0,3
1615.jpg,2,1,1
1616.jpg,0,0,0
1617.jpg,3,0,3
1618.jpg,1,1,3
1619.jpg,1,1,5
1620.jpg,3,1,3
1621.jpg,2,1,2
1622.jpg,2,1,5
1623.jpg,4,0,3
1624.jpg,3,1,4
1625.jpg,1,0,5
1626.jpg,1,1,1
1627.jpg,4,0,1
1628.jpg,1,0,4
1629.jpg,1,1,5
1630.jpg,4,0,5
1631.jpg,2,1,2
1632.jpg,3,1,2
1633.jpg,4,0,6
1634.jpg,1,1,0
1635.jpg,4,0,0
1636.jpg,4,0,4
1637.jpg,3,1,2
1638.jpg,4,1,2
1639.jpg,2,1,5
1640.jpg,1,0,4
1641.jpg,3,0,2
1642.jpg,1,1,1
1643.jpg,5,0,4
1644.jpg,3,1,1
1645.jpg,1,1,0
1646.jpg,0,0,1
1647.jpg,6,0,4
1648.jpg,1,1,6
1649.jpg,4,1,2
1650.jpg,3,0,0
1651.jpg,0,1,3
1652.jpg,3,0,6
1653.jpg,5,1,6
1654.jpg,2,1,5
1655.jpg,2,1,4
1656.jpg,0,1,5
1657.jpg,1,0,4
1658.jpg,4,0,3
1659.jpg,7,0,1
1660.jpg,4,1,1
1661.jpg,4,0,5
1662.jpg,2,0,1
1663.jpg,1,1,2
1664.jpg,3,1,3
1665.jpg,1,1,2
1666.jpg,3,1,3
1667.jpg,3,1,6
1668.jpg,5,0,1
1669.jpg,6,0,1
1670.jpg,3,1,6
1671.jpg,6,0,2
1672.jpg,1,0,6
1673.jpg,4,1,2
1674.jpg,0,0,0
1675.jpg,6,0,1
1676.jpg,3,1,4
1677.jpg,2,0,4
1678.jpg,2,1,1
1679.jpg,1,0,1
1680.jpg,7,0,3
1681.jpg,2,1,0
1682.jpg,1,0,1
1683.jpg,4,0,1
1684.jpg,4,0,3
1685.jpg,5,0,4
1686.jpg,3,1,4
1687.jpg,1,1,3
1688.jpg,4,0,4
1689.jpg,4,1,0
1690.jpg,4,0,5
1691.jpg,2,0,3
1692.jpg,3,1,4
1693.jpg,3,1,1
1694.jpg,2,1,2
1695.jpg,2,0,6
1696.jpg,3,1,3
1697.jpg,3,0,5
1698.jpg,4,0,1
1699.jpg,3,0,1
1700.jpg,2,1,6
1701.jpg,4,0,0
1702.jpg,4,0,4
1703.jpg,3,1,5
1704.jpg,1,0,1
1705.jpg,1,0,0
1706.jpg,3,1,0
1707.jpg,5,1,5
1708.jpg,0,0,3
1709.jpg,4,1,4
1710.jpg,3,0,0
1711.jpg,4,0,6
1712.jpg,6,1,1
1713.jpg,5,0,5
1714.jpg,4,1,3
1715.jpg,3,1,0
1716.jpg,1,0,0
1717.jpg,3,0,2
1718.jpg,1,1,5
1719.jpg,1,0,2
1720.jpg,3,0,3
1721.jpg,2,0,3
1722.jpg,1,1,4
1723.jpg,3,0,6
1724.jpg,5,0,4
1725.jpg,3,0,6
1726.jpg,5,0,4
1727.jpg,3,0,4
1728.jpg,3,0,3
1729.jpg,4,1,0
1730.jpg,3,1,1
1731.jpg,3,1,1
1732.jpg,2,0,2
1733.jpg,3,1,2
1734.jpg,4,1,1
1735.jpg,4,0,0
1736.jpg,1,1,0
1737.jpg,2,0,4
1738.jpg,7,1,5
1739.jpg,4,0,0
1740.jpg,4,1,1
1741.jpg,3,1,0
1742.jpg,4,0,1
1743.jpg,2,1,1
1744.jpg,5,0,5
1745.jpg,4,1,2
1746.jpg,7,1,3
1747.jpg,6,0,4
1748.jpg,3,0,6
1749.jpg,3,1,4
1750.jpg,4,0,6
1751.jpg,4,0,0
1752.jpg,2,1,6
1753.jpg,1,1,3
1754.jpg,4,1,6
1755.jpg,4,1,2
1756.jpg,1,0,3
1757.jpg,3,1,1
1758.jpg,4,1,4
1759.jpg,2,1,5
1760.jpg,7,0,3
1761.jpg,3,1,0
1762.jpg,2,0,5
1763.jpg,1,0,5
1764.jpg,3,1,4
1765.jpg,1,0,1
1766.jpg,3,0,6
1767.jpg,3,1,6
1768.jpg,2,0,2
1769.jpg,3,0,5
1770.jpg,6,0,1
1771.jpg,3,1,6
1772.jpg,3,1,1
1773.jpg,3,0,5
1774.jpg,3,0,3
1775.jpg,4,1,3
1776.jpg,4,0,4
1777.jpg,2,1,2
1778.jpg,3,1,3
1779.jpg,1,0,6
1780.jpg,5,1,2
1781.jpg,1,1,6
1782.jpg,1,1,2
1783.jpg,4,1,5
1784.jpg,5,0,2
1785.jpg,6,0,3
1786.jpg,4,0,6
1787.jpg,3,1,2
1788.jpg,3,0,4
1789.jpg,4,0,5
1790.jpg,3,0,0
1791.jpg,4,0,5
1792.jpg,4,0,1
1793.jpg,5,1,1
1794.jpg,2,0,4
1795.jpg,6,1,2
1796.jpg,6,0,5
1797.jpg,7,0,0
1798.jpg,7,1,6
1799.jpg,3,1,5
1800.jpg,5,0,2
1801.jpg,2,1,1
1802.jpg,2,1,3
1803.jpg,3,0,5
1804.jpg,6,1,3
1805.jpg,5,1,2
1806.jpg,5,0,0
1807.jpg,3,0,6
1808.jpg,4,1,2
1809.jpg,5,1,4
1810.jpg,2,0,4
1811.jpg,2,1,2
1812.jpg,4,1,5
1813.jpg,1,0,3
1814.jpg,4,1,1
1815.jpg,3,1,1
1816.jpg,2,0,6
1817.jpg,4,1,3
1818.jpg,0,0,0
1819.jpg,4,0,3
1820.jpg,3,1,2
1821.jpg,6,1,3
1822.jpg,2,0,0
1823.jpg,4,0,3
1824.jpg,3,1,0
1825.jpg,4,0,1
1826.jpg,3,1,0
1827.jpg,1,0,4
1828.jpg,1,1,6
1829.jpg,2,1,6
1830.jpg,4,1,2
1831.jpg,6,0,4
1832.jpg,3,0,3
1833.jpg,3,1,4
1834.jpg,4,0,2
1835.jpg,2,1,3
1836.jpg,5,0,3
1837.jpg,2,0,3
1838.jpg,6,0,4
1839.jpg,4,0,3
1840.jpg,3,1,5
1841.jpg,4,0,4
1842.jpg,3,1,4
1843.jpg,5,0,2
1844.jpg,3,1,5
1845.jpg,2,0,5
1846.jpg,3,1,2
1847.jpg,2,1,5
1848.jpg,4,1,3
1849.jpg,1,0,3
1850.jpg,7,0,4
1851.jpg,3,1,3
1852.jpg,1,1,2
1853.jpg,4,1,2
1854.jpg,7,0,0
1855.jpg,2,1,5
1856.jpg,1,0,2
1857.jpg,1,1,5
1858.jpg,7,0,6
1859.jpg,3,1,0
1860.jpg,3,0,3
1861.jpg,3,1,2
1862.jpg,4,1,1
1863.jpg,6,0,5
1864.jpg,2,0,3
1865.jpg,4,1,1
1866.jpg,4,1,2
1867.jpg,1,1,6
1868.jpg,3,1,6
1869.jpg,1,1,2
1870.jpg,8,0,0
1871.jpg,5,0,2
1872.jpg,3,1,3
1873.jpg,3,0,4
1874.jpg,6,0,4
1875.jpg,4,1,5
1876.jpg,5,1,6
1877.jpg,5,0,3
1878.jpg,5,0,3
1879.jpg,1,1,0
1880.jpg,5,1,3
1881.jpg,5,1,4
1882.jpg,5,0,5
1883.jpg,1,0,1
1884.jpg,2,1,2
1885.jpg,3,1,1
1886.jpg,5,0,2
1887.jpg,6,1,5
1888.jpg,4,0,3
1889.jpg,3,0,2
1890.jpg,1,0,0
1891.jpg,3,1,4
1892.jpg,1,1,3
1893.jpg,5,1,3
1894.jpg,0,0,4
1895.jpg,5,1,5
1896.jpg,0,0,2
1897.jpg,1,0,1
1898.jpg,5,0,2
1899.jpg,3,1,3
1900.jpg,3,1,0
1901.jpg,6,0,3
1902.jpg,5,1,0
1903.jpg,4,1,3
1904.jpg,3,1,4
1905.jpg,5,0,4
1906.jpg,2,1,6
1907.jpg,1,0,5
1908.jpg,4,1,0
1909.jpg,3,1,0
1910.jpg,6,0,2
1911.jpg,6,0,4
1912.jpg,1,0,2
1913.jpg,3,0,5
1914.jpg,4,0,5
1915.jpg,1,1,5
1916.jpg,3,0,6
1917.jpg,3,0,3
1918.jpg,4,1,6
1919.jpg,6,0,1
1920.jpg,3,1,1
1921.jpg,4,1,4
1922.jpg,5,0,5
1923.jpg,1,1,5
1924.jpg,7,1,5
1925.jpg,0,0,2
1926.jpg,5,0,0
1927.jpg,3,0,5
1928.jpg,5,1,6
1929.jpg,5,0,2
1930.jpg,1,1,2
1931.jpg,4,1,0
1932.jpg,4,1,0
1933.jpg,5,1,6
1934.jpg,3,1,0
1935.jpg,3,1,2
1936.jpg,4,0,3
1937.jpg,3,0,3
1938.jpg,1,0,5
1939.jpg,1,0,2
1940.jpg,3,1,0
1941.jpg,5,1,1
1942.jpg,2,1,2
1943.jpg,1,0,5
1944.jpg,4,1,2
1945.jpg,8,1,6
1946.jpg,6,0,1
1947.jpg,3,0,6
1948.jpg,6,1,4
1949.jpg,2,0,5
1950.jpg,3,1,0
1951.jpg,3,1,1
1952.jpg,8,1,6
1953.jpg,3,0,4
1954.jpg,3,1,3
1955.jpg,3,1,3
1956.jpg,3,1,0
1957.jpg,5,1,6
1958.jpg,1,0,5
1959.jpg,0,1,5
1960.jpg,4,1,6
1961.jpg,2,0,2
1962.jpg,6,1,1
1963.jpg,3,0,2
1964.jpg,3,0,2
1965.jpg,3,0,0
1966.jpg,3,1,3
1967.jpg,3,1,0
1968.jpg,5,1,6
1969.jpg,4,1,4
1970.jpg,6,0,5
1971.jpg,1,0,6
1972.jpg,5,0,2
1973.jpg,3,0,3
1974.jpg,3,0,4
1975.jpg,3,0,0
1976.jpg,7,0,1
1977.jpg,6,1,3
1978.jpg,3,1,5
1979.jpg,4,1,3
1980.jpg,3,1,2
1981.jpg,4,0,2
1982.jpg,4,0,6
1983.jpg,3,1,1
1984.jpg,1,0,4
1985.jpg,4,0,2
1986.jpg,2,1,2
1987.jpg,6,1,3
1988.jpg,3,0,3
1989.jpg,6,0,3
1990.jpg,5,0,1
1991.jpg,1,0,5
1992.jpg,3,1,0
1993.jpg,7,0,3
1994.jpg,7,0,0
1995.jpg,1,1,3
1996.jpg,4,0,3
1997.jpg,3,1,0
1998.jpg,3,1,3
1999.jpg,4,0,4
2000.jpg,4,0,1
2001.jpg,1,1,5
2002.jpg,4,0,2
2003.jpg,1,1,3
2004.jpg,7,0,5
2005.jpg,3,1,3
2006.jpg,2,0,4
2007.jpg,5,0,4
2008.jpg,2,0,0
2009.jpg,1,0,6
2010.jpg,3,1,5
2011.jpg,4,0,3
2012.jpg,5,0,6
2013.jpg,4,0,4
2014.jpg,2,0,0
2015.jpg,7,0,3
2016.jpg,4,0,1
2017.jpg,5,1,1
2018.jpg,1,1,1
2019.jpg,3,0,3
2020.jpg,3,0,6
2021.jpg,4,1,2
2022.jpg,3,0,5
2023.jpg,3,0,3
2024.jpg,5,0,1
2025.jpg,4,0,3
2026.jpg,3,1,3
2027.jpg,3,1,5
2028.jpg,3,1,6
2029.jpg,1,1,6
2030.jpg,4,0,3
2031.jpg,8,1,6
2032.jpg,5,1,3
2033.jpg,4,1,5
2034.jpg,4,0,3
2035.jpg,5,1,2
2036.jpg,5,1,4
2037.jpg,1,1,2
2038.jpg,3,0,1
2039.jpg,5,0,1
2040.jpg,3,0,3
2041.jpg,1,0,0
2042.jpg,3,0,6
2043.jpg,4,1,3
2044.jpg,4,1,2
2045.jpg,5,1,5
2046.jpg,3,0,6
2047.jpg,4,1,3
2048.jpg,3,0,6
2049.jpg,5,1,2
2050.jpg,4,0,5
2051.jpg,3,0,2
2052.jpg,3,0,6
2053.jpg,4,0,4
2054.jpg,5,0,5
2055.jpg,6,0,6
2056.jpg,6,1,3
2057.jpg,3,0,5
2058.jpg,1,1,3
2059.jpg,5,1,1
2060.jpg,2,1,0
2061.jpg,4,1,1
2062.jpg,3,0,0
2063.jpg,6,0,4
2064.jpg,4,1,3
2065.jpg,3,1,3
2066.jpg,6,0,3
2067.jpg,2,1,6
2068.jpg,6,1,6
2069.jpg,4,0,4
2070.jpg,6,0,1
2071.jpg,0,1,5
2072.jpg,3,1,3
2073.jpg,7,0,2
2074.jpg,7,0,5
2075.jpg,8,0,6
2076.jpg,3,1,0
2077.jpg,3,0,1
2078.jpg,2,1,6
2079.jpg,2,1,5
2080.jpg,3,0,5
2081.jpg,4,0,1
2082.jpg,7,1,1
2083.jpg,4,1,5
2084.jpg,6,0,3
2085.jpg,5,0,1
2086.jpg,1,0,2
2087.jpg,4,1,5
2088.jpg,4,0,1
2089.jpg,5,1,1
2090.jpg,3,1,5
2091.jpg,3,1,3
2092.jpg,5,0,1
2093.jpg,3,0,0
2094.jpg,4,1,3
2095.jpg,3,0,2
2096.jpg,2,0,3
2097.jpg,1,0,1
2098.jpg,6,0,3
2099.jpg,3,0,1
2100.jpg,6,0,4
2101.jpg,2,0,2
2102.jpg,5,1,5
2103.jpg,3,1,3
2104.jpg,5,0,4
2105.jpg,3,1,3
2106.jpg,5,0,4
2107.jpg,2,1,5
2108.jpg,3,1,0
2109.jpg,5,0,6
2110.jpg,1,0,2
2111.jpg,0,0,0
2112.jpg,3,1,1
2113.jpg,0,1,0
2114.jpg,4,1,4
2115.jpg,6,0,5
2116.jpg,6,0,5
2117.jpg,5,1,1
2118.jpg,5,1,5
2119.jpg,4,0,5
2120.jpg,7,1,6
2121.jpg,2,1,1
2122.jpg,3,1,3
2123.jpg,3,1,2
2124.jpg,1,1,1
2125.jpg,3,0,3
2126.jpg,1,0,6
2127.jpg,3,0,2
2128.jpg,6,1,1
2129.jpg,5,0,5
2130.jpg,3,1,3
2131.jpg,7,0,5
2132.jpg,4,0,5
2133.jpg,1,1,6
2134.jpg,3,1,6
2135.jpg,1,0,2
2136.jpg,4,1,3
2137.jpg,4,1,1
2138.jpg,3,1,3
2139.jpg,2,0,2
2140.jpg,3,1,5
2141.jpg,4,0,4
2142.jpg,5,1,6
2143.jpg,3,0,3
2144.jpg,4,0,2
2145.jpg,4,0,2
2146.jpg,3,1,3
2147.jpg,4,0,0
2148.jpg,2,1,1
2149.jpg,4,0,3
2150.jpg,1,0,2
2151.jpg,3,1,5
2152.jpg,3,1,3
2153.jpg,4,1,5
2154.jpg,7,1,1
2155.jpg,2,1,3
2156.jpg,7,0,6
2157.jpg,2,0,2
2158.jpg,7,1,1
2159.jpg,4,0,4
2160.jpg,3,1,3
2161.jpg,2,0,6
2162.jpg,1,0,0
2163.jpg,3,0,1
2164.jpg,6,1,0
2165.jpg,2,1,1
2166.jpg,4,0,4
2167.jpg,2,1,6
2168.jpg,2,0,0
2169.jpg,4,1,1
2170.jpg,1,1,4
2171.jpg,3,1,6
2172.jpg,4,1,3
2173.jpg,3,1,5
2174.jpg,4,1,0
2175.jpg,4,0,6
2176.jpg,5,1,6
2177.jpg,4,0,1
2178.jpg,7,0,6
2179.jpg,2,1,4
2180.jpg,3,0,0
2181.jpg,3,1,6
2182.jpg,3,0,4
2183.jpg,3,1,3
2184.jpg,3,1,0
2185.jpg,3,0,6
2186.jpg,5,0,3
2187.jpg,4,0,4
2188.jpg,4,1,3
2189.jpg,1,1,0
2190.jpg,4,0,5
2191.jpg,1,1,3
2192.jpg,3,0,3
2193.jpg,1,0,6
2194.jpg,3,1,2
2195.jpg,4,0,4
2196.jpg,2,1,2
2197.jpg,1,0,3
2198.jpg,1,0,0
2199.jpg,2,0,4
2200.jpg,3,0,1
2201.jpg,4,1,2
2202.jpg,3,0,1
2203.jpg,3,0,1
2204.jpg,5,0,2
2205.jpg,3,1,3
2206.jpg,6,0,3
2207.jpg,5,0,6
2208.jpg,1,0,1
2209.jpg,4,0,4
2210.jpg,3,1,6
2211.jpg,7,0,5
2212.jpg,4,0,6
2213.jpg,5,0,4
2214.jpg,3,1,5
2215.jpg,4,0,6
2216.jpg,3,0,3
2217.jpg,3,1,1
2218.jpg,1,1,3
2219.jpg,3,0,0
2220.jpg,4,1,3
2221.jpg,4,1,1
2222.jpg,1,0,0
2223.jpg,4,0,0
2224.jpg,4,1,2
2225.jpg,4,1,2
2226.jpg,4,1,0
2227.jpg,4,1,3
